corename,latitude,longitude,species,d18oc,reference,doi,subspecies,foram,t_annual,gridlat,gridlon,griddistance,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,t_seasonal,d18osw
SU90I-02,45.09,-39.44,N. pachyderma,2.85,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,15.7650146484375,45.5,-39.5,45.88209436263678,1,1,1,1,1,0,0,0,0,0,0,1,13.96478271484375,0.561477780342102
HM16130,65.1,-2.42,N. pachyderma,2.39,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.993230819702148,65.5,-2.5,44.682927328478414,1,1,1,1,1,1,1,1,1,1,1,1,6.993230819702148,0.3809415102005005
GIK23352-2,70.0077,-12.424,N. pachyderma,3.69,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.3980826139450073,70.5,-12.5,54.87689531644502,1,1,1,1,1,1,1,1,1,1,1,1,1.3980826139450073,-0.036103423684835434
GIK23351-4,70.3622,-18.2053,N. pachyderma,3.46,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.11402914673089981,70.5,-18.5,18.869139621361253,1,0,0,0,1,1,1,1,1,1,1,0,0.7160362601280212,-0.3525671064853668
GIK23517-3,64.694,-29.085,N. pachyderma,2.53,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.475654125213623,64.5,-29.5,29.310909612808903,1,1,1,1,1,1,1,1,1,1,1,1,6.475654125213623,-0.031654320657253265
GIK23347-4,70.4383,-16.0805,N. pachyderma,3.59,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.5894200205802917,70.5,-16.5,17.05601171349862,1,0,0,0,1,1,1,1,1,1,1,1,1.1098955869674683,-0.2459876835346222
GIK23229-1,75.8372,11.5273,N. pachyderma,3.05,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.229434490203857,75.5,11.5,37.54441394073011,1,1,1,1,1,1,1,1,1,1,1,1,4.229434490203857,0.3052603006362915
GIK23228-1,70.4995,12.8397,N. pachyderma,2.38,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.158474445343018,70.5,12.5,12.623243256051905,1,1,1,1,1,1,1,1,1,1,1,1,7.158474445343018,0.25450900197029114
GIK23227-1,70.0962,11.5713,N. pachyderma,2.53,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.087278366088867,70.5,11.5,45.030279942261494,1,1,1,1,1,1,1,1,1,1,1,1,7.087278366088867,0.2641252875328064
GIK23144-1,70.9912,16.4015,N. pachyderma,2.38,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.456948757171631,70.5,16.5,54.79936893950754,1,1,1,1,1,1,1,1,1,1,1,1,7.456948757171631,0.20669934153556824
GIK23138-1,71.0965,15.2812,N. pachyderma,2.7,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.814669132232666,71.5,15.5,45.59112888073149,1,1,1,1,1,1,1,1,1,1,1,1,6.814669132232666,0.2416583150625229
GIK23126-1,70.7752,13.8012,N. pachyderma,2.56,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.284348011016846,70.5,13.5,32.58952238772407,1,1,1,1,1,1,1,1,1,1,1,1,7.284348011016846,0.24467602372169495
GIK23074-3,66.7667,4.9167,N. pachyderma,2.28,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.436864852905273,66.5,4.5,34.926924350491944,1,1,1,1,1,1,1,1,1,1,1,1,8.436864852905273,0.3546005189418793
GIK23071-1,67.0847,2.9083,N. pachyderma,2.26,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.845803737640381,67.5,2.5,49.44813257591528,1,1,1,1,1,1,1,1,1,1,1,1,7.845803737640381,0.3974965214729309
GIK23068-1,67.833,1.502,N. pachyderma,2.42,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.646267414093018,67.5,1.5,37.06943479760669,1,1,1,1,1,1,1,1,1,1,1,1,7.646267414093018,0.39600974321365356
GIK23066-1,68.2405,1.0018,N. pachyderma,2.59,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.210357189178467,68.5,1.5,35.388806204783,1,1,1,1,1,1,1,1,1,1,1,1,7.210357189178467,0.38509854674339294
RNDB PC-11,51.05,167.97,N. pachyderma,2.31,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,5.373588562011719,51.5,167.5,59.83826167349852,1,1,1,1,1,1,1,1,1,1,1,1,5.373588562011719,-0.6452925205230713
GIK23348-2,70.4195,-18.9487,N. pachyderma,3.25,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.11402914673089981,70.5,-18.5,18.95797708014895,1,0,0,0,1,1,1,1,1,1,1,0,0.7160362601280212,-0.3525671064853668
RNDB PC-10,51.3,167.65,N. pachyderma,2.61,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,5.373588562011719,51.5,167.5,24.580559895433677,1,1,1,1,1,1,1,1,1,1,1,1,5.373588562011719,-0.6452925205230713
GIK23063-1,68.7467,-0.005,N. pachyderma,2.2,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.713906764984131,68.5,-0.5,34.023188678162434,1,1,1,1,1,1,1,1,1,1,1,1,6.713906764984131,0.3630326986312866
GIK23062-2,68.728,0.1562,N. pachyderma,2.4,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.994565963745117,68.5,0.5,28.964500585979128,1,1,1,1,1,1,1,1,1,1,1,1,6.994565963745117,0.3754778802394867
RNDB GGC-16,51.06,168.14,N. pachyderma,2.17,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,5.449348449707031,51.5,168.5,55.02217850464931,1,1,1,1,1,1,1,1,1,1,1,1,5.449348449707031,-0.6465567350387573
GIK23060-2b,70.0002,-2.9938,N. pachyderma,2.65,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.637596607208252,70.5,-2.5,58.65562531777031,1,1,1,1,1,1,1,1,1,1,1,1,4.637596607208252,0.2690660059452057
GIK23059-1,70.305,-3.1217,N. pachyderma,2.35,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.2803778648376465,70.5,-3.5,25.89811318505178,1,1,1,1,1,1,1,1,1,1,1,1,4.2803778648376465,0.24848340451717377
GIK23058-1,69.5,3.0017,N. pachyderma,2.58,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.972553253173828,69.5,3.5,19.426118111755432,1,1,1,1,1,1,1,1,1,1,1,1,6.972553253173828,0.3800312876701355
GIK23055-1,68.4205,4.0088,N. pachyderma,2.37,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.667261123657227,68.5,4.5,21.9396354138093,1,1,1,1,1,1,1,1,1,1,1,1,7.667261123657227,0.39057043194770813
GIK23043-1,70.2583,-3.3483,N. pachyderma,2.74,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.2803778648376465,70.5,-3.5,27.496947082835526,1,1,1,1,1,1,1,1,1,1,1,1,4.2803778648376465,0.24848340451717377
GIK23042-1,69.9983,-0.0533,N. pachyderma,2.55,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.11746072769165,69.5,-0.5,58.078884759857,1,1,1,1,1,1,1,1,1,1,1,1,6.11746072769165,0.335549920797348
GIK23041-1,68.7,-0.2383,N. pachyderma,2.5,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.713906764984131,68.5,-0.5,24.671207518875512,1,1,1,1,1,1,1,1,1,1,1,1,6.713906764984131,0.3630326986312866
GIK23040-1,67.0017,7.7783,N. pachyderma,2.37,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.263520240783691,67.5,7.5,56.74908235527281,1,1,1,1,1,1,1,1,1,1,1,1,8.263520240783691,0.28390395641326904
GIK23039-1,67.6517,5.795,N. pachyderma,2.29,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.181960105895996,67.5,5.5,21.02608509227161,1,1,1,1,1,1,1,1,1,1,1,1,8.181960105895996,0.3582559823989868
GIK23038-1,67.73,5.9067,N. pachyderma,2.39,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.181960105895996,67.5,5.5,30.867404900178247,1,1,1,1,1,1,1,1,1,1,1,1,8.181960105895996,0.3582559823989868
GIK23037-1,65.5117,-0.1167,N. pachyderma,2.72,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.690374374389648,65.5,-0.5,17.738329293068855,1,1,1,1,1,1,1,1,1,1,1,1,7.690374374389648,0.3940959572792053
GIK23027-1,66.5443,6.6922,N. pachyderma,2.91,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.570098876953125,66.5,6.5,9.847630749469797,1,1,1,1,1,1,1,1,1,1,1,1,8.570098876953125,0.2929205000400543
GIK23022-1,67.7582,9.7865,N. pachyderma,2.33,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.24119758605957,67.5,9.5,31.200625020233332,1,1,1,1,1,1,1,1,1,1,1,1,8.24119758605957,0.17664723098278046
GIK23230-1,78.8693,4.843,N. pachyderma,2.84,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.65925931930542,78.5,4.5,41.78709251705863,1,1,1,1,1,1,1,1,1,1,1,1,1.65925931930542,-0.11230511218309402
GIK23231-2,78.9,-3.9867,N. pachyderma,3.06,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.053609173744916916,78.5,-3.5,45.77536398165104,1,1,1,1,1,1,1,1,1,1,1,1,0.053609173744916916,-0.6711177229881287
GIK23065-1,68.5005,0.8323,N. pachyderma,2.43,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.994565963745117,68.5,0.5,13.557363036296936,1,1,1,1,1,1,1,1,1,1,1,1,6.994565963745117,0.3754778802394867
GIK23238-1,66.9933,7.7517,N. pachyderma,2.27,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.591906547546387,66.5,7.5,56.01668265348011,1,1,1,1,1,1,1,1,1,1,1,1,8.591906547546387,0.24619077146053314
GIK23260-2,72.1332,11.45,N. pachyderma,2.56,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.00068998336792,72.5,11.5,40.866903625413315,1,1,1,1,1,1,1,1,1,1,1,1,6.00068998336792,0.30936703085899353
GIK23259-3,72.0178,9.3003,N. pachyderma,2.5,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,5.684648513793945,72.5,9.5,54.10375838563052,1,1,1,1,1,1,1,1,1,1,1,1,5.684648513793945,0.30708691477775574
GIK23262-2,72.227,14.4163,N. pachyderma,2.41,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.134897232055664,72.5,14.5,30.521016613800956,1,1,1,1,1,1,1,1,1,1,1,1,6.134897232055664,0.2756834328174591
GIK23270-2,73.1648,-0.8198,N. pachyderma,3.79,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.9751907587051392,73.5,-0.5,38.6859234167037,1,1,1,1,1,1,1,1,1,1,1,1,1.9751907587051392,0.20472308993339539
GIK23277-1,72.035,-0.6267,N. pachyderma,3.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,2.966876745223999,72.5,-0.5,51.94133249977437,1,1,1,1,1,1,1,1,1,1,1,1,2.966876745223999,0.2342337667942047
GIK23294-3,72.3797,-10.5923,N. pachyderma,3.19,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.6520882844924927,72.5,-10.5,13.745843588308682,1,0,1,0,1,1,1,1,1,1,1,1,1.0164878368377686,-0.17562638223171234
GIK23258-3,74.9957,13.951,N. pachyderma,2.65,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.707984447479248,74.5,13.5,56.73902533183012,1,1,1,1,1,1,1,1,1,1,1,1,4.707984447479248,0.29944926500320435
GIK23254-3,73.055,9.7433,N. pachyderma,2.79,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,5.002557277679443,73.5,9.5,50.146186019501535,1,1,1,1,1,1,1,1,1,1,1,1,5.002557277679443,0.3025681674480438
GIK23249-1,69.4967,-19.47,N. pachyderma,3.49,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.6669816374778748,69.5,-19.5,1.2259692393274138,1,1,1,1,1,1,1,1,1,1,1,1,0.6669816374778748,-0.25985386967658997
GIK23247-2,69.4913,-17.1158,N. pachyderma,3.48,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.135114312171936,69.5,-17.5,15.012286480365637,1,1,1,1,1,1,1,1,1,1,1,1,1.135114312171936,-0.19199874997138977
GIK23261-2,72.1817,13.11,N. pachyderma,2.55,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,6.139139175415039,72.5,13.5,37.80115165816871,1,1,1,1,1,1,1,1,1,1,1,1,6.139139175415039,0.29406410455703735
GIK23244-1,69.3652,-8.6665,N. pachyderma,3.43,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,3.148704767227173,69.5,-8.5,16.357684526908912,1,1,1,1,1,1,1,1,1,1,1,1,3.148704767227173,0.16154402494430542
GIK23243-2,69.3757,-6.51,N. pachyderma,3.01,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,3.9124724864959717,69.5,-6.5,13.842532619857927,1,1,1,1,1,1,1,1,1,1,1,1,3.9124724864959717,0.21190418303012848
GIK23312-2,66.935,7.7383,N. pachyderma,2.2,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.591906547546387,66.5,7.5,49.54596874304,1,1,1,1,1,1,1,1,1,1,1,1,8.591906547546387,0.24619077146053314
GIK23246-2,69.4092,-12.9202,N. pachyderma,3.7,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.9635833501815796,69.5,-12.5,19.27837819055492,1,1,1,1,1,1,1,1,1,1,1,1,1.9635833501815796,0.05268802493810654
GIK23235-1,78.8683,1.3925,N. pachyderma,3.03,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.0133349895477295,78.5,1.5,41.06606549586929,1,1,1,1,1,1,1,1,1,1,1,1,1.0133349895477295,-0.2424212247133255
GIK23343-4,72.2137,-12.9962,N. pachyderma,3.42,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.35856249928474426,72.5,-12.5,36.000045946505374,1,0,1,0,1,1,1,1,1,1,1,1,0.6980069875717163,-0.33106333017349243
GIK23237-1,66.8967,8.0483,N. pachyderma,2.29,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.597798347473145,66.5,8.5,48.43282435991704,1,1,1,1,1,1,1,1,1,1,1,1,8.597798347473145,0.1901005506515503
GIK23239-1,67.4968,8.3577,N. pachyderma,2.34,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,8.266304969787598,67.5,8.5,6.072861533064987,1,1,1,1,1,1,1,1,1,1,1,1,8.266304969787598,0.2316969782114029
GIK23240-1,68.1595,9.5903,N. pachyderma,2.2,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.875549793243408,68.5,9.5,38.085535582880404,1,1,1,1,1,1,1,1,1,1,1,1,7.875549793243408,0.22580166161060333
GIK23233-1,79.4145,6.8838,N. pachyderma,2.9,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,1.6214624643325806,79.5,6.5,12.316531702318061,1,1,1,1,1,1,1,1,1,1,1,1,1.6214624643325806,-0.3040347695350647
GIK23232-1,79.0317,-1.6225,N. pachyderma,3.37,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,0.35221168398857117,79.5,-1.5,52.192577889372004,1,1,1,1,1,1,1,1,1,1,1,1,0.35221168398857117,-0.8570141792297363
GIK23242-1,69.3472,-4.4245,N. pachyderma,2.5,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,4.748351097106934,69.5,-4.5,17.26418469090149,1,1,1,1,1,1,1,1,1,1,1,1,4.748351097106934,0.2683389484882355
GIK23241-2,68.3008,3.641,N. pachyderma,2.36,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,N. pachyderma,7.557231426239014,68.5,3.5,22.91522761782672,1,1,1,1,1,1,1,1,1,1,1,1,7.557231426239014,0.39405137300491333
GeoB1506-1,2.205,-35.181999999999995,T. sacculifer,-1.52,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.492189407348633,2.5,-35.5,48.26409214422561,1,1,1,1,1,1,1,1,1,1,1,1,27.492189407348633,0.7975857257843018
GeoB2204-1,-8.532,-34.023,T. sacculifer,-1.45,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,27.5819149017334,-8.5,-33.5,57.68807691365547,1,1,1,1,1,1,1,1,1,1,1,1,27.5819149017334,0.873788595199585
GeoB1505-3,2.273,-33.007,T. sacculifer,-1.49,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.46924591064453,2.5,-33.5,60.37520693656079,1,1,1,1,1,1,1,1,1,1,1,1,27.46924591064453,0.7844275236129761
GeoB1105-3,-1.665,-12.4283333333333,T. sacculifer,-1.01,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,25.826879501342773,-1.5,-12.5,20.024258137435847,1,1,1,1,1,1,1,1,1,1,1,1,25.826879501342773,0.7534311413764954
GeoB4304-1,8.572000000000001,-40.437,T. sacculifer,-1.46,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.211898803710938,8.5,-40.5,10.599084987627657,1,1,1,1,1,1,1,1,1,1,1,1,27.211898803710938,0.7849626541137695
PS2560-4,-40.618,25.615,T. sacculifer,-1.2366,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,16.220359802246094,-40.5,25.5,16.344434150439373,1,1,1,0,0,0,0,0,0,0,0,0,17.791170120239258,0.2954467833042145
GeoB4305-1,8.498,-39.992,T. sacculifer,-1.39,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.191621780395508,8.5,-39.5,54.168029603329224,1,1,1,1,1,1,1,1,1,1,1,1,27.191621780395508,0.7883869409561157
GeoB10049-5 ,-8.784667,110.49666699999999,T. sacculifer,-2.27,Mohtadi et al. (2011),10.1029/2011PA002132,NA,T. sacculifer,27.86207389831543,-8.5,110.5,31.691075839634966,1,1,1,1,1,1,1,1,1,1,1,1,27.86207389831543,0.26822027564048767
PS2560-4,-40.618,25.615,T. sacculifer,-0.056,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,16.220359802246094,-40.5,25.5,16.344434150439373,1,1,1,0,0,0,0,0,0,0,0,0,17.791170120239258,0.2954467833042145
GeoB1504-1,2.29,-31.29,T. sacculifer,-1.58,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,27.449392318725586,2.5,-31.5,33.04571958855972,1,1,1,1,1,1,1,1,1,1,1,1,27.449392318725586,0.7788153290748596
GeoB10063-5,-9.646,118.15,T. sacculifer,-2.79,Mohtadi et al. (2011),10.1029/2011PA002132,NA,T. sacculifer,28.276748657226562,-9.5,118.5,41.71547430847141,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.2636459469795227
GeoB1104-5,-1.163,-10.705,T. sacculifer,-0.96,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,25.728158950805664,-1.5,-10.5,43.90711847119904,1,1,1,1,1,1,1,1,1,1,1,1,25.728158950805664,0.7398836612701416
GeoB2201-1,-8.195,-34.46,T. sacculifer,-0.96,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,27.5819149017334,-8.5,-33.5,111.05051322726572,1,1,1,1,1,1,1,1,1,1,1,1,27.5819149017334,0.873788595199585
V21-29,-1.05,-89.35,T. sacculifer,-1.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,23.23298454284668,-1.5,-89.5,52.80199926363024,1,1,1,1,1,1,1,1,1,1,1,1,23.23298454284668,0.2387910932302475
RC8-102,-1.42,-86.85,T. sacculifer,-1.23,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,23.471529006958008,-1.5,-86.5,39.95424380882139,1,1,1,1,1,1,1,1,1,1,1,1,23.471529006958008,0.208304300904274
GeoB1523-2,3.815,-41.622,T. sacculifer,-1.7,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.562103271484375,3.5,-41.5,37.59370828968155,1,1,1,1,1,1,1,1,1,1,1,1,27.562103271484375,0.7968289256095886
GeoB2202-5,-8.195,-34.26,T. sacculifer,-1.28,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,27.5819149017334,-8.5,-33.5,90.32935527783242,1,1,1,1,1,1,1,1,1,1,1,1,27.5819149017334,0.873788595199585
RC13-140,2.867,-87.75,T. sacculifer,-2.03,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,26.448869705200195,2.5,-87.5,49.41517204677129,1,1,1,1,1,1,1,1,1,1,1,1,26.448869705200195,-0.07912685722112656
GeoB10068-2 ,-9.6,121.15,T. sacculifer,-2.61,Mohtadi et al. (2011),10.1029/2011PA002132,NA,T. sacculifer,27.981552124023438,-9.5,121.5,40.00192050904839,1,1,1,1,1,1,1,1,1,1,1,1,27.981552124023438,0.2785221338272095
GeoB10069-4,-9.595,120.915833,T. sacculifer,-2.62,Mohtadi et al. (2011),10.1029/2011PA002132,NA,T. sacculifer,27.981552124023438,-9.5,121.5,64.99425648774752,1,1,1,1,1,1,1,1,1,1,1,1,27.981552124023438,0.27361080050468445
RC11-238,-1.517,-85.817,T. sacculifer,-1.23,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,23.3995361328125,-1.5,-85.5,35.326727975896894,1,1,1,1,1,1,1,1,1,1,1,1,23.3995361328125,0.20648373663425446
GeoB10064-5,-9.539333000000001,118.3005,T. sacculifer,-2.26,Mohtadi et al. (2011),10.1029/2011PA002132,NA,T. sacculifer,28.276748657226562,-9.5,118.5,22.335764627560348,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.2636459469795227
GeoB1106-5,-1.76,-12.552,T. sacculifer,-0.75,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,25.826879501342773,-1.5,-12.5,29.515766712649512,1,1,1,1,1,1,1,1,1,1,1,1,25.826879501342773,0.7534311413764954
V21-30,-1.217,-89.683,T. sacculifer,-1.48,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,23.23298454284668,-1.5,-89.5,37.512980599072996,1,1,1,1,1,1,1,1,1,1,1,1,23.23298454284668,0.2387910932302475
PS2231-1,-35.61,16.355,T. sacculifer,-0.43,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,18.35074234008789,-35.5,16.5,17.955221505305666,1,1,1,0,0,0,0,0,0,0,0,0,20.217405319213867,0.49494898319244385
GeoB1513-2,5.432,-46.927,T. sacculifer,-1.63,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.61151123046875,5.5,-46.5,47.91883634127941,1,1,1,1,1,1,1,1,1,1,1,1,27.61151123046875,0.24652442336082458
GeoB1514-5,5.14,-46.58,T. sacculifer,-1.53,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,27.61151123046875,5.5,-46.5,41.0442209937831,1,1,1,1,1,1,1,1,1,1,1,1,27.61151123046875,0.24652442336082458
GeoB1515-2,4.238,-43.665,T. sacculifer,-1.75,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.582033157348633,4.5,-43.5,34.43907763339211,1,1,1,1,1,1,1,1,1,1,1,1,27.582033157348633,0.7706637978553772
GeoB1511-6,3.178,-46.343,T. sacculifer,-1.53,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.533723831176758,3.5,-46.5,39.86557527261894,1,1,1,1,1,1,1,1,1,1,1,1,27.533723831176758,0.22870004177093506
GeoB1508-1,5.332999999999998,-34.025,T. sacculifer,-1.53,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,27.501798629760742,5.5,-34.5,55.82667549395375,1,1,1,1,1,1,1,1,1,1,1,1,27.501798629760742,0.7839621901512146
V19-27,-0.467,-82.067,T. sacculifer,-1.91,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,24.49524688720703,-0.5,-82.5,48.33929410687818,1,1,1,1,1,1,1,1,1,1,1,1,24.49524688720703,0.13177832961082458
GeoB1116-1,-3.623,-13.187000000000001,T. sacculifer,-0.96,Regenberg et al (2009) Steph et al (2009),10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004,NA,T. sacculifer,25.83122444152832,-3.5,-13.5,37.37411413648045,1,1,1,1,1,1,1,1,1,1,1,1,25.83122444152832,0.7761489152908325
GeoB1117-3,-3.82,-14.9,T. sacculifer,-1.72,Regenberg et al (2009),10.1016/j.epsl.2008.12.019,NA,T. sacculifer,25.89790153503418,-3.5,-14.5,56.952278816996966,1,1,1,1,1,1,1,1,1,1,1,1,25.89790153503418,0.7805649638175964
SCS90-36,17.98,111.48,T. sacculifer,-2.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,NA,T. sacculifer,27.073915481567383,17.5,111.5,53.47525894939358,1,1,1,1,1,1,1,1,1,1,1,1,27.073915481567383,0.22035957872867584
